feature_hash,n_members,labels,scenarios,sessions,representative,member_ids,member_paths,status
055dedb87e96334c7bc8,1,0,Chair,3,clip_04506,clip_04506,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_313_resized_keypoints.csv,keep_one_representative
0567b0eb91c1d9bf59ef,1,0,Chair,2,clip_04195,clip_04195,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_204_keypoints.csv,keep_one_representative
056c5f69575892295c5c,1,1,Stand,2,clip_02252,clip_02252,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_150_keypoints.csv,keep_one_representative
059c1807e65729ef8cd6,1,0,Chair,2,clip_04176,clip_04176,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_185_keypoints.csv,keep_one_representative
05a0ea62f54a5e51bf90,1,1,Bed,2,clip_00294,clip_00294,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_233_keypoints.csv,keep_one_representative
05b4e8d6ad71406e5b68,1,1,Bed,4,clip_00785,clip_00785,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_134_resized_keypoints.csv,keep_one_representative
05bb0d8762e4caa11ab6,1,1,Chair,3,clip_01696,clip_01696,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0004_resized_keypoints.csv,keep_one_representative
05caeac40e0354d95dcd,1,1,Bed,1,clip_00096,clip_00096,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0101_keypoints.csv,keep_one_representative
05dbade041c850e4776f,1,1,Bed,4,clip_00880,clip_00880,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_26_resized_keypoints.csv,keep_one_representative
05f6dd6fce6e873b78f5,1,1,Stand,1,clip_02004,clip_02004,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0066_keypoints.csv,keep_one_representative
06145a716b9565e38530,1,0,Chair,1,clip_03999,clip_03999,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0180_keypoints.csv,keep_one_representative
061ac27554ffa91b165a,1,1,Stand,2,clip_02284,clip_02284,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_17_resized_keypoints.csv,keep_one_representative
061e4f14fa694ce6662d,1,0,Bed,3,clip_03496,clip_03496,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_154_keypoints.csv,keep_one_representative
063b2fd09e791aeb4b9b,1,1,Stand,2,clip_02206,clip_02206,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_109_keypoints.csv,keep_one_representative
0642247c4dfe95598c17,1,0,Stand,3,clip_05364,clip_05364,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_172_keypoints.csv,keep_one_representative
064dba4f89b1fdacf00a,1,0,Stand,2,clip_05278,clip_05278,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_98_keypoints.csv,keep_one_representative
06572d9faa501e08d15c,1,1,Chair,2,clip_01182,clip_01182,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_04_keypoints.csv,keep_one_representative
066c0063367bece57af9,1,1,Bed,4,clip_00826,clip_00826,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_171_keypoints.csv,keep_one_representative
0682f5248675a81ed1d4,1,1,Stand,3,clip_02733,clip_02733,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_401_resized_keypoints.csv,keep_one_representative
0690e348f7220cd9123a,1,1,Bed,2,clip_00360,clip_00360,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_332_keypoints.csv,keep_one_representative
0697184c5fe33a1c7f4c,1,1,Chair,1,clip_00973,clip_00973,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_111_keypoints.csv,keep_one_representative
06a0c26d7e234700b34d,1,0,Chair,1,clip_03898,clip_03898,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0072_keypoints.csv,keep_one_representative
06a85f915dbd08a8c9b4,1,1,Chair,3,clip_01875,clip_01875,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0197_resized_keypoints.csv,keep_one_representative
06b09751bd848fe87ddd,1,0,Bed,2,clip_03418,clip_03418,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_2_ketpoints_csv/B_N_90_resized_keypoints.csv,keep_one_representative
06b4844c951289b197d6,1,1,Bed,1,clip_00227,clip_00227,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0252_keypoints.csv,keep_one_representative
06bb4dd5739533dcb40c,1,1,Chair,3,clip_01723,clip_01723,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0031_keypoints.csv,keep_one_representative
06bd590e889dea764e8e,1,1,Chair,2,clip_01183,clip_01183,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_05_keypoints.csv,keep_one_representative
06c3186555bbf97b49c4,1,1,Stand,1,clip_01981,clip_01981,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0042_keypoints.csv,keep_one_representative
06c75283622e110d2c3d,1,0,Bed,1,clip_03117,clip_03117,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_285_resized_keypoints.csv,keep_one_representative
06da7cd912a114529423,1,1,Stand,2,clip_02223,clip_02223,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_124_keypoints.csv,keep_one_representative
06dd68b4d4f7c8492f5c,1,0,Chair,3,clip_04319,clip_04319,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_115_resized_keypoints.csv,keep_one_representative
06de3a6b610ff9ca8839,1,0,Stand,3,clip_05432,clip_05432,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_23_keypoints.csv,keep_one_representative
071675ae5c6d783aee93,1,1,Chair,2,clip_01562,clip_01562,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_476_resized_keypoints.csv,keep_one_representative
072a5f6bcc787c70e403,1,0,Bed,1,clip_03071,clip_03071,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_225_keypoints.csv,keep_one_representative
07346bce4239251015c8,1,1,Stand,2,clip_02384,clip_02384,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_53_keypoints.csv,keep_one_representative
0734eb2d7d2a5b46b80f,1,1,Chair,3,clip_01782,clip_01782,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0090_resized_keypoints.csv,keep_one_representative
0752699e96107bf45a80,1,0,Bed,3,clip_03504,clip_03504,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_161_keypoints.csv,keep_one_representative
075effc5fd90865273b4,2,0,Stand,1,clip_04988,clip_04988;clip_04990,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0186_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0189_keypoints.csv,keep_one_representative
0781ee5d19a29162d94b,1,1,Stand,1,clip_01958,clip_01958,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0016_resized_keypoints.csv,keep_one_representative
078895df7ac96ded115b,1,1,Chair,2,clip_01326,clip_01326,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_226_resized_keypoints.csv,keep_one_representative
0796295ffa190410269e,1,1,Chair,1,clip_01171,clip_01171,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_92_keypoints.csv,keep_one_representative
07a70dd5549005232594,1,1,Chair,1,clip_00983,clip_00983,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_120_resized_keypoints.csv,keep_one_representative
07b24eff80ae5475114c,1,1,Chair,2,clip_01558,clip_01558,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_472_resized_keypoints.csv,keep_one_representative
07db18a1fb051b36dd2e,1,0,Bed,4,clip_03717,clip_03717,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0114_keypoints.csv,keep_one_representative
07dc89a87393ef5d8f87,1,0,Stand,3,clip_05775,clip_05775,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_82_resized_keypoints.csv,keep_one_representative
07dfc596f55eb8725d12,1,0,Chair,1,clip_04062,clip_04062,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0253_resized_keypoints.csv,keep_one_representative
07ed253c4805c24cd030,1,1,Chair,2,clip_01555,clip_01555,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_46_keypoints.csv,keep_one_representative
07f0992a15b7518cbb8d,1,1,Stand,1,clip_02039,clip_02039,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0106_resized_keypoints.csv,keep_one_representative
07f4a1163234cb521fb9,1,1,Chair,2,clip_01283,clip_01283,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_187_resized_keypoints.csv,keep_one_representative
0805c49b7bb4f3774ba4,1,0,Chair,1,clip_03880,clip_03880,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0054_keypoints.csv,keep_one_representative
080ae7f7e80216c7e88a,1,0,Stand,2,clip_05059,clip_05059,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_03_resized_keypoints.csv,keep_one_representative
0819474495ad80e53eb8,1,0,Bed,3,clip_03477,clip_03477,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_137_keypoints.csv,keep_one_representative
081fcf5783f48a888962,1,1,Stand,3,clip_02700,clip_02700,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_370_resized_keypoints.csv,keep_one_representative
0826f427d45c986d90dd,2,0,Chair,3,clip_04648,clip_04648;clip_04742,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_45_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_57_keypoints.csv,keep_one_representative
08282319118f144ce7b1,1,1,Chair,1,clip_01030,clip_01030,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_163_resized_keypoints.csv,keep_one_representative
082cfa92228a716d9278,1,0,Chair,2,clip_04167,clip_04167,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_177_keypoints.csv,keep_one_representative
0835abadad398802d1a5,2,0,Stand,1,clip_04991,clip_04991;clip_04992,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0190_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0191_keypoints.csv,keep_one_representative
0835bd250f4a557cef07,1,0,Bed,2,clip_03420,clip_03420,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_2_ketpoints_csv/B_N_92_keypoints.csv,keep_one_representative
0836c3594e36472ecb99,1,0,Stand,3,clip_05666,clip_05666,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_489_resized_keypoints.csv,keep_one_representative
083a2bc831124b1623ac,1,1,Stand,1,clip_02102,clip_02102,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0170_keypoints.csv,keep_one_representative
083b6dc7569217f89761,1,1,Bed,1,clip_00162,clip_00162,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0177_keypoints.csv,keep_one_representative
083eefdac5d9e0508f71,1,0,Stand,3,clip_05734,clip_05734,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_560_keypoints.csv,keep_one_representative
0847ae179840730b8c7b,1,0,Stand,3,clip_05741,clip_05741,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_567_resized_keypoints.csv,keep_one_representative
084f4fcf933f54626400,1,0,Stand,2,clip_05155,clip_05155,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_181_resized_keypoints.csv,keep_one_representative
08605f8103d22c649c33,1,0,Chair,1,clip_04016,clip_04016,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0206_resized_keypoints.csv,keep_one_representative
08725cb6701bc239ca8a,1,0,Stand,3,clip_05735,clip_05735,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_561_keypoints.csv,keep_one_representative
087b06a8d187dc62d4c7,1,0,Chair,2,clip_04179,clip_04179,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_188_resized_keypoints.csv,keep_one_representative
088027e0f996cd4bf32f,1,1,Stand,1,clip_02184,clip_02184,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0255_keypoints.csv,keep_one_representative
088116204d26152a2008,1,1,Stand,1,clip_02015,clip_02015,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0082_resized_keypoints.csv,keep_one_representative
088eddedd4118a1e36b8,1,1,Bed,4,clip_00889,clip_00889,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_35_keypoints.csv,keep_one_representative
0896c4f436cfa68cc001,2,0,Stand,1,clip_04976,clip_04976;clip_04979,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0174_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0177_keypoints.csv,keep_one_representative
089cace8a85ee02ba9d7,1,0,Stand,3,clip_05421,clip_05421,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_22_keypoints.csv,keep_one_representative
08bf45c140c88e7e231c,1,0,Chair,3,clip_04595,clip_04595,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_411_keypoints.csv,keep_one_representative
