row_index,clip_id,split,label,scenario,session_id,n_frames,feature_hash,seq_hash,raw_hash,source_folder,filename,path
73,clip_04182,train,0,Chair,2,120,03f47a1044861c858832,9989ee1ba706105d763a,219d8e1eb494ae7c3f2f,nf_mask_c_2_keypoints_csv,C_M_190_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_190_resized_keypoints.csv
74,clip_01065,train,1,Chair,1,240,03f48616f3bbae6b968b,9cc727216ed4dabd1084,2689a2ddfdd50f8d9423,f_mask_c_1_keypoints_csv,C_M_195_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_195_resized_keypoints.csv
75,clip_04583,test,0,Chair,3,120,03f7652308033ff7655a,4a3627f2a0c133849b53,2ee18aea62cd7447c950,nf_mask_c_3_keypoints_csv,C_N_400_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_400_keypoints.csv
76,clip_00445,val,1,Bed,2,60,03fe9976389ca9b82984,d1ff210f2c238cc68f74,c82e9366056952ce745a,f_mask_b_2_keypoints_csv,B_N_421_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_421_keypoints.csv
77,clip_04816,train,0,Stand,1,120,040355dc1b301cb19046,5538e5690e99923da650,5e1950ae69762508855b,nf_mask_s_1_keypoints_csv,S_D_0002_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0002_resized_keypoints.csv
78,clip_02542,val,1,Stand,3,60,0418c9d1977e5d848437,c373045deee752656e0c,1d8cddde1f3d9f190ca9,f_mask_s_3_keypoints_csv,S_N_197_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_197_resized_keypoints.csv
79,clip_01034,val,1,Chair,1,119,0426521949a76fac7d43,f71d702b79a2002f5b37,2117f8961adf265c0569,f_mask_c_1_keypoints_csv,C_M_167_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_167_keypoints.csv
80,clip_01584,train,1,Chair,2,90,042a174adb0e1dc1c74b,b7f103ca497c94853ce6,d43fe7cd427cad9dfaae,f_mask_c_2_keypoints_csv,C_N_496_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_496_resized_keypoints.csv
81,clip_04304,test,0,Chair,3,168,043770c3bf6d5a0d5fa1,385af149174205be1c59,c805422e9bce2ef4072d,nf_mask_c_3_keypoints_csv,C_N_101_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_101_resized_keypoints.csv
82,clip_03247,train,0,Bed,1,104,04544532bf25bddc52c7,babf298b4f74a34a98b3,e4b6ba6c9fbe20766e5d,nf_mask_b_1_ketpoints_csv,B_N_448_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_448_keypoints.csv
83,clip_02841,train,1,Stand,3,70,04774f3ab02cca505c64,3964386081718c7e733b,5394318a8913374bb503,f_mask_s_3_keypoints_csv,S_N_500_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_500_resized_keypoints.csv
84,clip_01143,train,1,Chair,1,60,04892417f6c49f12a521,c61538afe513c5bdbdca,15effcc7609b41071b94,f_mask_c_1_keypoints_csv,C_M_64_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_64_keypoints.csv
85,clip_03466,test,0,Bed,3,90,048e2ae2e660f64eceee,7ea0e188e078969f74d8,88fb7722e42e38c7c7d4,nf_mask_b_3_ketpoints_csv,B_M_127_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_127_resized_keypoints.csv
86,clip_05682,train,0,Stand,3,150,0496c364ccb962a9365c,7632333a92ccc92b4124,f80110a728a68d45487c,nf_mask_s_3_keypoints_csv,S_N_503_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_503_resized_keypoints.csv
87,clip_01683,train,1,Chair,2,47,04ae27dd533acde7c68e,ff008be9f7bdf4cc7714,46bb621a89d32b90c871,f_mask_c_2_keypoints_csv,C_N_90_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_90_resized_keypoints.csv
88,clip_00395,train,1,Bed,2,48,04cdda56b0c83a62a24c,52c1eb4ed062fde4e0e4,9776c140a7b64a56b2bd,f_mask_b_2_keypoints_csv,B_N_380_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_380_keypoints.csv
89,clip_00907,train,1,Bed,4,90,04cfb241874bda7b969a,313b6ccabaf842160810,a821a718947aeba3f371,f_mask_b_4_keypoints_csv,B_M_53_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_53_keypoints.csv
90,clip_04053,val,0,Chair,1,179,04d5e4650e6a6877e71f,f14c0aab2960cd7cc8f8,309c22894393b2c5d7ad,nf_mask_c_1_keypoints_csv,C_D_0244_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0244_keypoints.csv
91,clip_01702,train,1,Chair,3,81,04e09a9e6325f60a9d8a,f54f487948be42f87e32,c1c79584ac6f691d619d,f_mask_c_3_keypoints_csv,C_D_0010_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0010_keypoints.csv
92,clip_02180,train,1,Stand,1,150,04fc112fa15759dfefbe,112049504a4591917f23,ace990cbf3eedd329955,f_mask_s_1_keypoints_csv,S_D_0251_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0251_keypoints.csv
93,clip_00730,train,1,Bed,3,37,04fda50372a745592651,eac0fece34e3e9abc414,f5996ff867d04e948700,f_mask_b_3_keypoints_csv,B_N_91_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_91_resized_keypoints.csv
94,clip_02916,test,1,Stand,3,120,0518134bc8f7ffdabef7,04a60db56312e406c1ef,cc8df9977b0b3622a32b,f_mask_s_3_keypoints_csv,S_N_569_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_569_resized_keypoints.csv
95,clip_01376,test,1,Chair,2,59,051909e52b94e22ba2be,b6f9a29efa450021c83b,00e3459faf1a73e94290,f_mask_c_2_keypoints_csv,C_N_294_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_294_resized_keypoints.csv
96,clip_00392,val,1,Bed,2,42,052be6d2705eafa68edb,ca0aab46e4c44d68737c,892d2c0509f943f08342,f_mask_b_2_keypoints_csv,B_N_379_anonymized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_379_anonymized_keypoints.csv
97,clip_03693,train,0,Bed,4,56,053170526bf6de197d46,1d4fc51f193305f85599,08bfc3e8406e07a71d51,nf_mask_b_4_ketpoints_csv,B_D_0088_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0088_resized_keypoints.csv
98,clip_03908,val,0,Chair,1,90,0534605547311411b08e,f840d770096527dba5b5,314a3c15f8537d8ca332,nf_mask_c_1_keypoints_csv,C_D_0082_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0082_resized_keypoints.csv
99,clip_05319,test,0,Stand,3,30,054ff3c49f5bf01eb04f,331b0ad952fdd119bf33,9a886db9801dabc9e02b,nf_mask_s_3_keypoints_csv,S_N_12_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_12_keypoints.csv
100,clip_04506,train,0,Chair,3,59,055dedb87e96334c7bc8,73eb7abd919f50586a1f,f59edcae0660ad7ce48c,nf_mask_c_3_keypoints_csv,C_N_313_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_313_resized_keypoints.csv
101,clip_04195,train,0,Chair,2,120,0567b0eb91c1d9bf59ef,c3a8cc2c0bddce052eea,a0e4c10bf0d5bf124911,nf_mask_c_2_keypoints_csv,C_M_204_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_204_keypoints.csv
102,clip_02252,test,1,Stand,2,44,056c5f69575892295c5c,75952c8f349ad78a0d1d,8d251e8dba7f684e68db,f_mask_s_2_keypoints_csv,S_M_150_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_150_keypoints.csv
103,clip_04176,val,0,Chair,2,120,059c1807e65729ef8cd6,602433d69650581d2f0f,d0dd39a763e644a3fd39,nf_mask_c_2_keypoints_csv,C_M_185_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_185_keypoints.csv
104,clip_00294,train,1,Bed,2,75,05a0ea62f54a5e51bf90,75546a26cb2239e9995e,8e4986c69780bb765655,f_mask_b_2_keypoints_csv,B_N_233_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_233_keypoints.csv
105,clip_00785,train,1,Bed,4,120,05b4e8d6ad71406e5b68,ed8bdca08e765ba529dd,b779939322181276bd1c,f_mask_b_4_keypoints_csv,B_M_134_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_134_resized_keypoints.csv
106,clip_01696,train,1,Chair,3,120,05bb0d8762e4caa11ab6,11742e41cabaa6c9065f,0b0c602c0390144974af,f_mask_c_3_keypoints_csv,C_D_0004_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0004_resized_keypoints.csv
107,clip_00096,train,1,Bed,1,240,05caeac40e0354d95dcd,4107a888883cbb682005,fa04b48cb102427fcdda,f_mask_b_1_keypoints_csv,B_D_0101_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0101_keypoints.csv
108,clip_00880,train,1,Bed,4,90,05dbade041c850e4776f,077db56aea559235e065,f27bb1ecb29f236b7539,f_mask_b_4_keypoints_csv,B_M_26_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_26_resized_keypoints.csv
109,clip_02004,train,1,Stand,1,63,05f6dd6fce6e873b78f5,636065023637bce7f9a4,654cb94475aef8e0a39a,f_mask_s_1_keypoints_csv,S_D_0066_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0066_keypoints.csv
110,clip_03999,train,0,Chair,1,240,06145a716b9565e38530,e4b18b9876da3094febb,5706d80adfeb6ecdcd3f,nf_mask_c_1_keypoints_csv,C_D_0180_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0180_keypoints.csv
111,clip_02284,train,1,Stand,2,71,061ac27554ffa91b165a,cf7fa46bb90da894264a,71441925a9b2e992fb83,f_mask_s_2_keypoints_csv,S_M_17_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_17_resized_keypoints.csv
112,clip_03496,val,0,Bed,3,90,061e4f14fa694ce6662d,7504df7ccb2b865fe708,f4a5e53ca9120136c35e,nf_mask_b_3_ketpoints_csv,B_M_154_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_154_keypoints.csv
113,clip_02206,train,1,Stand,2,180,063b2fd09e791aeb4b9b,f3989126fe2a89649872,78a9c34d800b12c51668,f_mask_s_2_keypoints_csv,S_M_109_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_109_keypoints.csv
114,clip_05364,test,0,Stand,3,60,0642247c4dfe95598c17,1859365f2c066543d258,0bee81248d2c86559c58,nf_mask_s_3_keypoints_csv,S_N_172_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_172_keypoints.csv
115,clip_05278,train,0,Stand,2,96,064dba4f89b1fdacf00a,d2f6097b1c7f55356d95,5064feb088abe6bee6b4,nf_mask_s_2_keypoints_csv,S_M_98_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_98_keypoints.csv
116,clip_01182,train,1,Chair,2,50,06572d9faa501e08d15c,317cceac7af4aa817edc,fdff37ffb3adc52600d1,f_mask_c_2_keypoints_csv,C_N_04_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_04_keypoints.csv
117,clip_00826,train,1,Bed,4,179,066c0063367bece57af9,987a81d2914c733cc14f,c04daf8aadff2814d9f5,f_mask_b_4_keypoints_csv,B_M_171_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_171_keypoints.csv
118,clip_02733,train,1,Stand,3,40,0682f5248675a81ed1d4,27822f20201d90e74a83,a6a77ec7b6f538e725ce,f_mask_s_3_keypoints_csv,S_N_401_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_401_resized_keypoints.csv
119,clip_00360,train,1,Bed,2,89,0690e348f7220cd9123a,52c6acdf20e0eab7cf11,3d53b6ab3b9bf39bd91c,f_mask_b_2_keypoints_csv,B_N_332_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_332_keypoints.csv
120,clip_00973,test,1,Chair,1,342,0697184c5fe33a1c7f4c,f977827622c4fd6ef622,91e689bd1328bc83168a,f_mask_c_1_keypoints_csv,C_M_111_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_111_keypoints.csv
121,clip_03898,test,0,Chair,1,90,06a0c26d7e234700b34d,dd0342b9ee08aa3880fa,aa0a0fcf4af5809be0ec,nf_mask_c_1_keypoints_csv,C_D_0072_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0072_keypoints.csv
122,clip_01875,train,1,Chair,3,60,06a85f915dbd08a8c9b4,a3e332c405817a56054f,4204e9acc2d7848738d1,f_mask_c_3_keypoints_csv,C_D_0197_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0197_resized_keypoints.csv
123,clip_03418,test,0,Bed,2,120,06b09751bd848fe87ddd,7bc2f438ec96c5342a30,f7e52a4a7871558ac63d,nf_mask_b_2_ketpoints_csv,B_N_90_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_2_ketpoints_csv/B_N_90_resized_keypoints.csv
124,clip_00227,train,1,Bed,1,90,06b4844c951289b197d6,8e0abf14f6bb84a391ba,14423b08d2a573204509,f_mask_b_1_keypoints_csv,B_D_0252_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0252_keypoints.csv
125,clip_01723,train,1,Chair,3,88,06bb4dd5739533dcb40c,d450eff19376fd913919,6b06d4f13c41b3145b98,f_mask_c_3_keypoints_csv,C_D_0031_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0031_keypoints.csv
126,clip_01183,train,1,Chair,2,82,06bd590e889dea764e8e,724b7b1527fe1499efc0,74f52280e37c23b44592,f_mask_c_2_keypoints_csv,C_N_05_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_05_keypoints.csv
127,clip_01981,test,1,Stand,1,84,06c3186555bbf97b49c4,401974df03cdcd3b7092,0fa5b1846155e27d5214,f_mask_s_1_keypoints_csv,S_D_0042_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0042_keypoints.csv
128,clip_03117,val,0,Bed,1,102,06c75283622e110d2c3d,90b2662b25aff84ad394,b44dd40cbc8e30a73df4,nf_mask_b_1_ketpoints_csv,B_N_285_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_285_resized_keypoints.csv
129,clip_02223,val,1,Stand,2,76,06da7cd912a114529423,85e0999cbaa1cb9aaa70,c8cbf663c7bf4df55bff,f_mask_s_2_keypoints_csv,S_M_124_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_124_keypoints.csv
130,clip_04319,train,0,Chair,3,150,06dd68b4d4f7c8492f5c,63228b3d2498a2c49e47,c578bef3a4baa5748f90,nf_mask_c_3_keypoints_csv,C_N_115_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_115_resized_keypoints.csv
131,clip_05432,train,0,Stand,3,75,06de3a6b610ff9ca8839,56b240269f3592519799,e4d2a73acef3e5f15b98,nf_mask_s_3_keypoints_csv,S_N_23_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_23_keypoints.csv
132,clip_01562,train,1,Chair,2,32,071675ae5c6d783aee93,7f9cce0071f419c3fb05,929fe76f5d4f860626d0,f_mask_c_2_keypoints_csv,C_N_476_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_476_resized_keypoints.csv
133,clip_03071,train,0,Bed,1,149,072a5f6bcc787c70e403,035215028447a38b030f,64a084e12b8cab93d541,nf_mask_b_1_ketpoints_csv,B_N_225_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_225_keypoints.csv
134,clip_02384,train,1,Stand,2,57,07346bce4239251015c8,ac386af489dcdde44503,72f421c3482efbd9d8f0,f_mask_s_2_keypoints_csv,S_M_53_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_53_keypoints.csv
135,clip_01782,train,1,Chair,3,72,0734eb2d7d2a5b46b80f,8ffb31e463cb654a9123,6bf59f0bd14efff4e1c2,f_mask_c_3_keypoints_csv,C_D_0090_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0090_resized_keypoints.csv
136,clip_03504,train,0,Bed,3,119,0752699e96107bf45a80,6111b1fd843b2b32385d,46caacdcaf5d09fb4bd7,nf_mask_b_3_ketpoints_csv,B_M_161_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_161_keypoints.csv
137,clip_04988,train,0,Stand,1,120,075effc5fd90865273b4,dcf7b05d761a2a372516,2f482fb6e7ca57c45604,nf_mask_s_1_keypoints_csv,S_D_0186_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0186_keypoints.csv
138,clip_01958,train,1,Stand,1,70,0781ee5d19a29162d94b,0b66206fb653ba3422ab,d2f12611a31239e4789f,f_mask_s_1_keypoints_csv,S_D_0016_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0016_resized_keypoints.csv
